model,quantization,language,problem,pass
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_154_cycpattern_check,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_140_fix_spaces,0
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_56_correct_bracketing,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,0
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,0
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,0
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,0
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_27_flip_case,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_22_filter_integers,1
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_71_triangle_area,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,1
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,1
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_65_circular_shift,0
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,0
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,0
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,0
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,0
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,0
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,0
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_40_triples_sum_to_zero,1
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_155_even_odd_count,0
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,0
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_157_right_angle_triangle,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_15_string_sequence,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_57_monotonic,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,0
deepseekcoder-7b,8bit,java,HumanEval_49_modp,0
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_49_modp,0
deepseekcoder-7b,8bit,java,HumanEval_49_modp,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_105_by_length,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_53_add,1
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_128_prod_signs,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_109_move_one_ball,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_92_any_int,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,1
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,1
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,1
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,1
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,1
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_153_Strongest_Extension,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
deepseekcoder-7b,8bit,java,HumanEval_151_double_the_difference,0
